latitude,raw_irradiance,longitude,month,aspect,slope,declination,adjusted_irradiance
41.25,2.04,43.25,1,218.88449,10.505803,-20.9,2.553806701617031
41.25,3.13,43.25,2,218.88449,10.505803,-13.0,3.6946284819887483
41.25,3.65,43.25,3,218.88449,10.505803,-2.4,4.08301000407472
41.25,4.88,43.25,4,218.88449,10.505803,9.4,5.228478877790177
41.25,5.42,43.25,5,218.88449,10.505803,18.8,5.646998076023926
41.25,6.28,43.25,6,218.88449,10.505803,23.1,6.466918655590596
41.25,6.37,43.25,7,218.88449,10.505803,21.2,6.593178015008801
41.25,6.07,43.25,8,218.88449,10.505803,13.5,6.42151675990495
41.25,4.63,43.25,9,218.88449,10.505803,2.2,5.085480741301181
41.25,3.21,43.25,10,218.88449,10.505803,-9.6,3.7158084240872244
41.25,2.19,43.25,11,218.88449,10.505803,-18.9,2.6949330416120363
41.25,1.69,43.25,12,218.88449,10.505803,-23.0,2.1589615128669712
41.25,2.04,43.5,1,38.290165,6.4111643,-20.9,1.6888534213061102
41.25,3.13,43.5,2,38.290165,6.4111643,-13.0,2.7293716707476667
41.25,3.65,43.5,3,38.290165,6.4111643,-2.4,3.3220104421259333
41.25,4.88,43.5,4,38.290165,6.4111643,9.4,4.583783420370589
41.25,5.42,43.5,5,38.290165,6.4111643,18.8,5.189830144997935
41.25,6.28,43.5,6,38.290165,6.4111643,23.1,6.060298433681061
41.25,6.37,43.5,7,38.290165,6.4111643,21.2,6.126414069813438
41.25,6.07,43.5,8,38.290165,6.4111643,13.5,5.752147367226779
41.25,4.63,43.5,9,38.290165,6.4111643,2.2,4.271861830351513
41.25,3.21,43.5,10,38.290165,6.4111643,-9.6,2.8443642220754017
41.25,2.19,43.5,11,38.290165,6.4111643,-18.9,1.8418420638646062
41.25,1.69,43.5,12,38.290165,6.4111643,-23.0,1.3723568244691107
41.25,2.04,43.75,1,302.00537,5.504755,-20.9,1.8342896938043112
41.25,3.13,43.75,2,302.00537,5.504755,-13.0,2.8945124831877744
41.25,3.65,43.75,3,302.00537,5.504755,-2.4,3.4561392657097096
41.25,4.88,43.75,4,302.00537,5.504755,9.4,4.703360898515649
41.25,5.42,43.75,5,302.00537,5.504755,18.8,5.281143899354145
41.25,6.28,43.75,6,302.00537,5.504755,23.1,6.146370523415542
41.25,6.37,43.75,7,302.00537,5.504755,21.2,6.222426445740023
41.25,6.07,43.75,8,302.00537,5.504755,13.5,5.879638836044705
41.25,4.63,43.75,9,302.00537,5.504755,2.2,4.417685604253649
41.25,3.21,43.75,10,302.00537,5.504755,-9.6,2.994733261541184
41.25,2.19,43.75,11,302.00537,5.504755,-18.9,1.9858758521926088
41.25,1.69,43.75,12,302.00537,5.504755,-23.0,1.504069665414396
41.25,1.88,44.0,1,23.838737,11.447775,-20.9,1.1966348606882005
41.25,2.66,44.0,2,23.838737,11.447775,-13.0,1.9362888049148164
41.25,3.39,44.0,3,23.838737,11.447775,-2.4,2.7354705334581753
41.25,4.6,44.0,4,23.838737,11.447775,9.4,3.9896982009394204
41.25,5.35,44.0,5,23.838737,11.447775,18.8,4.8422548088088115
41.25,6.2,44.0,6,23.838737,11.447775,23.1,5.707679779849069
41.25,6.07,44.0,7,23.838737,11.447775,21.2,5.547073305929142
41.25,5.68,44.0,8,23.838737,11.447775,13.5,5.024483107819149
41.25,4.2,44.0,9,23.838737,11.447775,2.2,3.4979012064859085
41.25,3.03,44.0,10,23.838737,11.447775,-9.6,2.294062630025005
41.25,2.16,44.0,11,23.838737,11.447775,-18.9,1.4337131631871884
41.25,1.62,44.0,12,23.838737,11.447775,-23.0,0.9780430418781503
41.25,1.88,44.25,1,24.443954,5.959938,-20.9,1.5334945376216547
41.25,2.66,44.25,2,24.443954,5.959938,-13.0,2.2963504925438083
41.25,3.39,44.25,3,24.443954,5.959938,-2.4,3.065988187658125
41.25,4.6,44.25,4,24.443954,5.959938,9.4,4.305010241247532
41.25,5.35,44.25,5,24.443954,5.959938,18.8,5.112124777614821
41.25,6.2,44.25,6,24.443954,5.959938,23.1,5.974366558070652
41.25,6.07,44.25,7,24.443954,5.959938,21.2,5.827786327592103
41.25,5.68,44.25,8,24.443954,5.959938,13.5,5.3668169316559675
41.25,4.2,44.25,9,24.443954,5.959938,2.2,3.8552316951272028
41.25,3.03,44.25,10,24.443954,5.959938,-9.6,2.661817207395705
41.25,2.16,44.25,11,24.443954,5.959938,-18.9,1.7925327846633439
41.25,1.62,44.25,12,24.443954,5.959938,-23.0,1.2937672908120508
41.25,1.88,44.5,1,81.25384,8.1425905,-20.9,1.7844141706676224
41.25,2.66,44.5,2,81.25384,8.1425905,-13.0,2.553605198225571
41.25,3.39,44.5,3,81.25384,8.1425905,-2.4,3.286175929620811
41.25,4.6,44.5,4,81.25384,8.1425905,9.4,4.492080071203835
41.25,5.35,44.5,5,81.25384,8.1425905,18.8,5.248455748756572
41.25,6.2,44.5,6,81.25384,8.1425905,23.1,6.093722587659771
41.25,6.07,44.5,7,81.25384,8.1425905,21.2,5.961095405773983
41.25,5.68,44.5,8,81.25384,8.1425905,13.5,5.558377089102086
41.25,4.2,44.5,9,81.25384,8.1425905,2.2,4.084278398830696
41.25,3.03,44.5,10,81.25384,8.1425905,-9.6,2.919297898576939
41.25,2.16,44.5,11,81.25384,8.1425905,-18.9,2.0571602743575785
41.25,1.62,44.5,12,81.25384,8.1425905,-23.0,1.5313340882515347
41.25,1.88,44.75,1,249.44395,5.187368,-20.9,1.985259522748651
41.25,2.66,44.75,2,249.44395,5.187368,-13.0,2.766406706326266
41.25,3.39,44.75,3,249.44395,5.187368,-2.4,3.4787795707243574
41.25,4.6,44.75,4,249.44395,5.187368,9.4,4.671880378645191
41.25,5.35,44.75,5,249.44395,5.187368,18.8,5.398265512483138
41.25,6.2,44.75,6,249.44395,5.187368,23.1,6.239129843076813
41.25,6.07,44.75,7,249.44395,5.187368,21.2,6.115466658439019
41.25,5.68,44.75,8,249.44395,5.187368,13.5,5.7516066604088625
41.25,4.2,44.75,9,249.44395,5.187368,2.2,4.290962647779102
41.25,3.03,44.75,10,249.44395,5.187368,-9.6,3.1357421275234434
41.25,2.16,44.75,11,249.44395,5.187368,-18.9,2.270644351611821
41.25,1.62,44.75,12,249.44395,5.187368,-23.0,1.7199878715894819
41.25,1.92,45.75,1,268.0251,9.013046,-20.9,1.9159117492127715
41.25,2.61,45.75,2,268.0251,9.013046,-13.0,2.597346786038066
41.25,3.49,45.75,3,268.0251,9.013046,-2.4,3.4648819187505278
41.25,4.84,45.75,4,268.0251,9.013046,9.4,4.796471872409918
41.25,5.7,45.75,5,268.0251,9.013046,18.8,5.642335444263999
41.25,6.55,45.75,6,268.0251,9.013046,23.1,6.480717332253573
41.25,6.35,45.75,7,268.0251,9.013046,21.2,6.284106145943109
41.25,5.88,45.75,8,268.0251,9.013046,13.5,5.824099502363772
41.25,4.34,45.75,9,268.0251,9.013046,2.2,4.305420265391497
41.25,3.05,45.75,10,268.0251,9.013046,-9.6,3.0325662535736786
41.25,2.15,45.75,11,268.0251,9.013046,-18.9,2.143679836794341
41.25,1.65,45.75,12,268.0251,9.013046,-23.0,1.648094996083589
41.25,1.82,46.0,1,181.39719,9.415637,-20.9,2.358840420698467
41.25,2.47,46.0,2,181.39719,9.415637,-13.0,2.9978589249201204
41.25,3.36,46.0,3,181.39719,9.415637,-2.4,3.8389452141093448
41.25,4.65,46.0,4,181.39719,9.415637,9.4,5.059797128866675
41.25,5.57,46.0,5,181.39719,9.415637,18.8,5.871357105374984
41.25,6.61,46.0,6,181.39719,9.415637,23.1,6.8753308373790905
41.25,6.29,46.0,7,181.39719,9.415637,21.2,6.580694320468554
41.25,5.88,46.0,8,181.39719,9.415637,13.5,6.306732551492223
41.25,4.38,46.0,9,181.39719,9.415637,2.2,4.9021022596859805
41.25,2.98,46.0,10,181.39719,9.415637,-9.6,3.538491109894486
41.25,2.1,46.0,11,181.39719,9.415637,-18.9,2.6701898566989497
41.25,1.57,46.0,12,181.39719,9.415637,-23.0,2.081183650809681
41.25,1.82,46.25,1,95.19443,3.449704,-20.9,1.8354677364073566
41.25,2.47,46.25,2,95.19443,3.449704,-13.0,2.484215844058735
41.25,3.36,46.25,3,95.19443,3.449704,-2.4,3.371373252428597
41.25,4.65,46.25,4,95.19443,3.449704,9.4,4.6573113613544574
41.25,5.57,46.25,5,95.19443,3.449704,18.8,5.572445047403546
41.25,6.61,46.25,6,95.19443,3.449704,23.1,6.609827253212864
41.25,6.29,46.25,7,95.19443,3.449704,21.2,6.291108345398883
41.25,5.88,46.25,8,95.19443,3.449704,13.5,5.886198711394212
41.25,4.38,46.25,9,95.19443,3.449704,2.2,4.391420324307688
41.25,2.98,46.25,10,95.19443,3.449704,-9.6,2.994540958096415
41.25,2.1,46.25,11,95.19443,3.449704,-18.9,2.116130284488486
41.25,1.57,46.25,12,95.19443,3.449704,-23.0,1.58488729445349
41.25,1.82,46.5,1,3.8140793,6.9424224,-20.9,1.3912172260123743
41.25,2.47,46.5,2,3.8140793,6.9424224,-13.0,2.038091845345276
41.25,3.36,46.5,3,3.8140793,6.9424224,-2.4,2.948794768184443
41.25,4.65,46.5,4,3.8140793,6.9424224,9.4,4.267512377541041
41.25,5.57,46.5,5,3.8140793,6.9424224,18.8,5.251593781015143
41.25,6.61,46.5,6,3.8140793,6.9424224,23.1,6.3002030870259444
41.25,6.29,46.5,7,3.8140793,6.9424224,21.2,5.9670246925849515
41.25,5.88,46.5,8,3.8140793,6.9424224,13.5,5.463785440799351
41.25,4.38,46.5,9,3.8140793,6.9424224,2.2,3.9193572633855527
41.25,2.98,46.5,10,3.8140793,6.9424224,-9.6,2.516696651153506
41.25,2.1,46.5,11,3.8140793,6.9424224,-18.9,1.6432644892447688
41.25,1.57,46.5,12,3.8140793,6.9424224,-23.0,1.165928874073173
41.5,1.64,41.75,1,341.56506,33.629673,-20.9,0.0
41.5,2.35,41.75,2,341.56506,33.629673,-13.0,0.22571136352966112
41.5,3.28,41.75,3,341.56506,33.629673,-2.4,1.0726531712997005
41.5,4.67,41.75,4,341.56506,33.629673,9.4,2.3492442620624385
41.5,5.44,41.75,5,341.56506,33.629673,18.8,3.3339252387074536
41.5,5.87,41.75,6,341.56506,33.629673,23.1,3.8616169617783567
41.5,5.45,41.75,7,341.56506,33.629673,21.2,3.4786382338566217
41.5,5.16,41.75,8,341.56506,33.629673,13.5,2.8548890193662304
41.5,4.18,41.75,9,341.56506,33.629673,2.2,1.682857826294713
41.5,2.94,41.75,10,341.56506,33.629673,-9.6,0.5335984515989002
41.5,2.05,41.75,11,341.56506,33.629673,-18.9,0.0
41.5,1.45,41.75,12,341.56506,33.629673,-23.0,0.0
41.5,1.95,42.0,1,181.84761,26.644606,-20.9,3.4147909419999993
41.5,2.92,42.0,2,181.84761,26.644606,-13.0,4.444792870735558
41.5,3.73,42.0,3,181.84761,26.644606,-2.4,4.94276836615898
41.5,4.87,42.0,4,181.84761,26.644606,9.4,5.722125617236248
41.5,5.35,42.0,5,181.84761,26.644606,18.8,5.784958577061009
41.5,6.04,42.0,6,181.84761,26.644606,23.1,6.299170148369375
41.5,5.92,42.0,7,181.84761,26.644606,21.2,6.272877586805707
41.5,5.74,42.0,8,181.84761,26.644606,13.5,6.498421612998773
41.5,4.52,42.0,9,181.84761,26.644606,2.2,5.698231883227117
41.5,3.14,42.0,10,181.84761,26.644606,-9.6,4.550779696370618
41.5,2.16,42.0,11,181.84761,26.644606,-18.9,3.6348882917935224
41.5,1.68,42.0,12,181.84761,26.644606,-23.0,3.0803172689839444
41.5,1.95,42.25,1,300.67728,19.405458,-20.9,1.2069301876529575
41.5,2.92,42.25,2,300.67728,19.405458,-13.0,2.0601757065638657
41.5,3.73,42.25,3,300.67728,19.405458,-2.4,2.909634987200472
41.5,4.87,42.25,4,300.67728,19.405458,9.4,4.075480921470451
41.5,5.35,42.25,5,300.67728,19.405458,18.8,4.666705036507532
41.5,6.04,42.25,6,300.67728,19.405458,23.1,5.356277122426607
41.5,5.92,42.25,7,300.67728,19.405458,21.2,5.212474026349679
41.5,5.74,42.25,8,300.67728,19.405458,13.5,4.896554307138248
41.5,4.52,42.25,9,300.67728,19.405458,2.2,3.636089236375939
41.5,3.14,42.25,10,300.67728,19.405458,-9.6,2.301961199629416
41.5,2.16,42.25,11,300.67728,19.405458,-18.9,1.3927474698017819
41.5,1.68,42.25,12,300.67728,19.405458,-23.0,0.9874960071908395
41.5,1.95,42.5,1,133.3153,13.1310835,-20.9,2.4803275347196254
41.5,2.92,42.5,2,133.3153,13.1310835,-13.0,3.481644134139546
41.5,3.73,42.5,3,133.3153,13.1310835,-2.4,4.191881680318398
41.5,4.87,42.5,4,133.3153,13.1310835,9.4,5.218770943920373
41.5,5.35,42.5,5,133.3153,13.1310835,18.8,5.558893681157976
41.5,6.04,42.5,6,133.3153,13.1310835,23.1,6.195207678942785
41.5,5.92,42.5,7,133.3153,13.1310835,21.2,6.106496793772274
41.5,5.74,42.5,8,133.3153,13.1310835,13.5,6.065565816503781
41.5,4.52,42.5,9,133.3153,13.1310835,2.2,4.978387115652765
41.5,3.14,42.5,10,133.3153,13.1310835,-9.6,3.6643723588571135
41.5,2.16,42.5,11,133.3153,13.1310835,-18.9,2.6961015961306023
41.5,1.68,42.5,12,133.3153,13.1310835,-23.0,2.18500003663587
41.5,2.04,43.0,1,315.0,2.7251644,-20.9,1.906504250653451
41.5,3.13,43.0,2,315.0,2.7251644,-13.0,2.9789345608154085
41.5,3.65,43.0,3,315.0,2.7251644,-2.4,3.52778455572667
41.5,4.88,43.0,4,315.0,2.7251644,9.4,4.7715645140447105
41.5,5.42,43.0,5,315.0,2.7251644,18.8,5.337647141823315
41.5,6.28,43.0,6,315.0,2.7251644,23.1,6.202664114405881
41.5,6.37,43.0,7,315.0,2.7251644,21.2,6.2835772977609965
41.5,6.07,43.0,8,315.0,2.7251644,13.5,5.954629218016312
41.5,4.63,43.0,9,315.0,2.7251644,2.2,4.497359034139716
41.5,3.21,43.0,10,315.0,2.7251644,-9.6,3.0726247753371316
41.5,2.19,43.0,11,315.0,2.7251644,-18.9,2.0579168461568638
41.5,1.69,43.0,12,315.0,2.7251644,-23.0,1.5689695193115953
41.5,2.04,43.25,1,8.841812,10.530619,-20.9,1.3009534401945915
41.5,3.13,43.25,2,8.841812,10.530619,-13.0,2.284839862456128
41.5,3.65,43.25,3,8.841812,10.530619,-2.4,2.9542099805566955
41.5,4.88,43.25,4,8.841812,10.530619,9.4,4.244985342333144
41.5,5.42,43.25,5,8.841812,10.530619,18.8,4.919275031086249
41.5,6.28,43.25,6,8.841812,10.530619,23.1,5.796963621479129
41.5,6.37,43.25,7,8.841812,10.530619,21.2,5.837184154227984
41.5,6.07,43.25,8,8.841812,10.530619,13.5,5.384918236737449
41.5,4.63,43.25,9,8.841812,10.530619,2.2,3.8676561796766085
41.5,3.21,43.25,10,8.841812,10.530619,-9.6,2.4375162089657945
41.5,2.19,43.25,11,8.841812,10.530619,-18.9,1.45692609805368
41.5,1.69,43.25,12,8.841812,10.530619,-23.0,1.021680102858876
41.5,2.04,43.5,1,315.0,2.3363223,-20.9,1.9258230800038356
41.5,3.13,43.5,2,315.0,2.3363223,-13.0,3.000909680357715
41.5,3.65,43.5,3,315.0,2.3363223,-2.4,3.545717629995931
41.5,4.88,43.5,4,315.0,2.3363223,9.4,4.787702792150976
41.5,5.42,43.5,5,315.0,2.3363223,18.8,5.350140769294453
41.5,6.28,43.5,6,315.0,2.3363223,23.1,6.214561341601104
41.5,6.37,43.5,7,315.0,2.3363223,21.2,6.296782761184203
41.5,6.07,43.5,8,315.0,2.3363223,13.5,5.971921160675246
41.5,4.63,43.5,9,315.0,2.3363223,2.2,4.516914416238932
41.5,3.21,43.5,10,315.0,2.3363223,-9.6,3.0926587411040916
41.5,2.19,43.5,11,315.0,2.3363223,-18.9,2.0770549986602114
41.5,1.69,43.5,12,315.0,2.3363223,-23.0,1.586462362080609
41.5,2.04,43.75,1,110.22486,6.1455374,-20.9,2.172692498754942
41.5,3.13,43.75,2,110.22486,6.1455374,-13.0,3.274412662189784
41.5,3.65,43.75,3,110.22486,6.1455374,-2.4,3.7590180986760897
41.5,4.88,43.75,4,110.22486,6.1455374,9.4,4.965248883276045
41.5,5.42,43.75,5,110.22486,6.1455374,18.8,5.472760876336553
41.5,6.28,43.75,6,110.22486,6.1455374,23.1,6.32122514251675
41.5,6.37,43.75,7,110.22486,6.1455374,21.2,6.420598894906303
41.5,6.07,43.75,8,110.22486,6.1455374,13.5,6.154563244996601
41.5,4.63,43.75,9,110.22486,6.1455374,2.2,4.743642864342494
41.5,3.21,43.75,10,110.22486,6.1455374,-9.6,3.338782766478142
41.5,2.19,43.75,11,110.22486,6.1455374,-18.9,2.320088711372252
41.5,1.69,43.75,12,110.22486,6.1455374,-23.0,1.8114175142854598
41.5,1.88,44.0,1,61.38954,7.3902535,-20.9,1.6428868866048225
41.5,2.66,44.0,2,61.38954,7.3902535,-13.0,2.4082110003242967
41.5,3.39,44.0,3,61.38954,7.3902535,-2.4,3.1609056028525413
41.5,4.6,44.0,4,61.38954,7.3902535,9.4,4.384056098419599
41.5,5.35,44.0,5,61.38954,7.3902535,18.8,5.167714989710777
41.5,6.2,44.0,6,61.38954,7.3902535,23.1,6.021462966910773
41.5,6.07,44.0,7,61.38954,7.3902535,21.2,5.8812777263999045
41.5,5.68,44.0,8,61.38954,7.3902535,13.5,5.4467981493444695
41.5,4.2,44.0,9,61.38954,7.3902535,2.2,3.953374119172875
41.5,3.03,44.0,10,61.38954,7.3902535,-9.6,2.7735398437807754
41.5,2.16,44.0,11,61.38954,7.3902535,-18.9,1.9078616858149042
41.5,1.62,44.0,12,61.38954,7.3902535,-23.0,1.3973473411254382
41.5,1.88,44.25,1,333.23248,28.942043,-20.9,0.09144317061975821
41.5,2.66,44.25,2,333.23248,28.942043,-13.0,0.7165316443333217
41.5,3.39,44.25,3,333.23248,28.942043,-2.4,1.5570996363236973
41.5,4.6,44.25,4,333.23248,28.942043,9.4,2.7787402939014996
41.5,5.35,44.25,5,333.23248,28.942043,18.8,3.714888827395079
41.5,6.2,44.25,6,333.23248,28.942043,23.1,4.534554769533629
41.5,6.07,44.25,7,333.23248,28.942043,21.2,4.341767155482969
41.5,5.68,44.25,8,333.23248,28.942043,13.5,3.6657304702925537
41.5,4.2,44.25,9,333.23248,28.942043,2.2,2.1901579553298434
41.5,3.03,44.25,10,333.23248,28.942043,-9.6,1.029115372007926
41.5,2.16,44.25,11,333.23248,28.942043,-18.9,0.24739041721525654
41.5,1.62,44.25,12,333.23248,28.942043,-23.0,0.0
41.5,1.88,44.5,1,104.03624,2.5470273,-20.9,1.9169020334847018
41.5,2.66,44.5,2,104.03624,2.5470273,-13.0,2.6975657484427322
41.5,3.39,44.5,3,104.03624,2.5470273,-2.4,3.4218121254625915
41.5,4.6,44.5,4,104.03624,2.5470273,9.4,4.626556675341277
41.5,5.35,44.5,5,104.03624,2.5470273,18.8,5.368835594486588
41.5,6.2,44.5,6,104.03624,2.5470273,23.1,6.216104433049166
41.5,6.07,44.5,7,104.03624,2.5470273,21.2,6.088204135470725
41.5,5.68,44.5,8,104.03624,2.5470273,13.5,5.706939760709182
41.5,4.2,44.5,9,104.03624,2.5470273,2.2,4.232902291668373
41.5,3.03,44.5,10,104.03624,2.5470273,-9.6,3.0674797790551955
41.5,2.16,44.5,11,104.03624,2.5470273,-18.9,2.198847643737187
41.5,1.62,44.5,12,104.03624,2.5470273,-23.0,1.6550064167044167
41.5,1.88,44.75,1,15.255112,2.713542,-20.9,1.713641996090385
41.5,2.66,44.75,2,15.255112,2.713542,-13.0,2.486689314970585
41.5,3.39,44.75,3,15.255112,2.713542,-2.4,3.2371967135682045
41.5,4.6,44.75,4,15.255112,2.713542,9.4,4.463045278989177
41.5,5.35,44.75,5,15.255112,2.713542,18.8,5.241783999393561
41.5,6.2,44.75,6,15.255112,2.713542,23.1,6.0988462091483475
41.5,6.07,44.75,7,15.255112,2.713542,21.2,5.9606383308883935
41.5,5.68,44.75,8,15.255112,2.713542,13.5,5.535689487390836
41.5,4.2,44.75,9,15.255112,2.713542,2.2,4.038277630930261
41.5,3.03,44.75,10,15.255112,2.713542,-9.6,2.855089750745598
41.5,2.16,44.75,11,15.255112,2.713542,-18.9,1.9839109259549303
41.5,1.62,44.75,12,15.255112,2.713542,-23.0,1.4630550539184788
41.5,1.92,45.0,1,188.1301,8.199978,-20.9,2.418926468317485
41.5,2.61,45.0,2,188.1301,8.199978,-13.0,3.0999608579979574
41.5,3.49,45.0,3,188.1301,8.199978,-2.4,3.92852315229119
41.5,4.84,45.0,4,188.1301,8.199978,9.4,5.219203270536234
41.5,5.7,45.0,5,188.1301,8.199978,18.8,5.978384927232867
41.5,6.55,45.0,6,188.1301,8.199978,23.1,6.790683892175623
41.5,6.35,45.0,7,188.1301,8.199978,21.2,6.6167376318555
41.5,5.88,45.0,8,188.1301,8.199978,13.5,6.261324077567616
41.5,4.34,45.0,9,188.1301,8.199978,2.2,4.797189086738877
41.5,3.05,45.0,10,188.1301,8.199978,-9.6,3.5525218073414786
41.5,2.15,45.0,11,188.1301,8.199978,-18.9,2.6623977813504824
41.5,1.65,45.0,12,188.1301,8.199978,-23.0,2.121566528500625
